"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.Name","INDICATOR.Name","FREQUENCY.Name","SCALE.Name","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"IMF.RES:WEO(4.0.0)","ARE.PPPPC.A","OBS_VALUE","United Arab Emirates","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","80251.243","79485.934","73731.065","62979.286","51024.917","47898.168","50646.046","54054.23","55194.613","58053.28","60563.412","64250.663","67100.793","67450.491","74909.869","76416.109","66188.035","67523.155"
"IMF.RES:WEO(4.0.0)","AUS.PPPPC.A","OBS_VALUE","Australia","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","33806.141","35450.928","36930.167","38847.793","39747.859","40056.322","40951.336","42291.726","43921.566","44939.863","46227.137","47068.446","48006.646","49291.76","51307.076","53598.066","53890.665","60422.561"
"IMF.RES:WEO(4.0.0)","BFA.PPPPC.A","OBS_VALUE","Burkina Faso","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","1148.05","1246.727","1323.559","1373.03","1437.701","1446.388","1541.632","1628.553","1713.18","1788.638","1842.793","1876.221","1948.853","2047.3","2080.425","2232.881","2374.434","2462.901"
"IMF.RES:WEO(4.0.0)","BEN.PPPPC.A","OBS_VALUE","Benin","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","2072.475","2106.09","2188.655","2314.987","2403.226","2402.369","2411.157","2460.722","2551.659","2702.203","2839.732","2832.219","2868.733","2996.136","3072.773","3260.769","3354.18","3575.311"
"IMF.RES:WEO(4.0.0)","BHR.PPPPC.A","OBS_VALUE","Bahrain, Kingdom of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","39820.655","40638.703","41276.007","42426.318","43152.143","41804.67","42139.647","45289.273","47334.642","48899.301","49471.956","49100.582","49527.935","50184.501","51993.131","56599.521","53436.032","54939.776"
"IMF.RES:WEO(4.0.0)","BGR.PPPPC.A","OBS_VALUE","Bulgaria","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","10774.201","11961.358","13236.676","14574.087","15835.204","15486.795","16043.632","17122.202","17674.539","17973.718","18571.836","19512.2","20442.16","21536.798","23088.009","25616.355","25800.987","29573.251"
"IMF.RES:WEO(4.0.0)","BRA.PPPPC.A","OBS_VALUE","Brazil","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","9643.571","10151.103","10761.746","11605.183","12309.433","12252.012","13226.64","13935.215","14356.717","14922.341","15138.365","14621.149","14173.734","14523.0","15432.162","16035.469","16062.817","18028.1"
"IMF.RES:WEO(4.0.0)","BRN.PPPPC.A","OBS_VALUE","Brunei Darussalam","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","58715.367","59739.896","63232.401","64078.501","63192.61","61622.34","62883.92","65472.091","66400.915","65342.145","64129.222","63711.821","62001.508","62579.075","65329.381","68074.251","70673.187","80202.909"
"IMF.RES:WEO(4.0.0)","BTN.PPPPC.A","OBS_VALUE","Bhutan","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","4492.212","4827.346","5194.537","5850.893","6473.355","6828.574","7501.84","8321.064","8928.525","9268.994","9660.724","10161.838","10894.869","11596.397","12096.051","12823.226","13261.552","13104.328"
"IMF.RES:WEO(4.0.0)","CHE.PPPPC.A","OBS_VALUE","Switzerland","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","47528.104","50071.979","53443.031","56665.96","58652.556","56839.689","58734.087","60428.948","61636.57","63180.914","64938.552","65779.397","67065.649","68481.288","70974.49","74042.073","73212.322","82057.319"
"IMF.RES:WEO(4.0.0)","CAN.PPPPC.A","OBS_VALUE","Canada","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","34604.971","36488.719","38218.881","39669.53","40404.68","39019.001","40261.543","41962.427","43035.423","44315.275","45914.79","46266.588","46699.042","48384.579","50068.12","50584.055","48630.152","55806.845"
"IMF.RES:WEO(4.0.0)","CHN.PPPPC.A","OBS_VALUE","China, People's Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","3922.685","4480.004","5177.731","6044.342","6717.527","7361.46","8202.144","9114.835","9939.057","10829.633","11753.562","12632.798","13537.583","14655.355","15915.783","17306.842","18091.31","20333.063"
"IMF.RES:WEO(4.0.0)","COG.PPPPC.A","OBS_VALUE","Congo, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","3586.776","3897.197","4178.399","3862.892","4049.206","4369.215","4663.61","4709.541","5130.013","5056.974","5360.943","5095.42","4771.62","4476.994","5636.426","5766.755","4813.316","5707.174"
"IMF.RES:WEO(4.0.0)","COD.PPPPC.A","OBS_VALUE","Congo, Democratic Republic of the","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","595.013","652.514","684.577","738.766","782.899","766.921","810.544","861.995","924.244","998.321","1056.049","1098.573","1078.028","1101.363","1142.319","1213.148","1223.361","1446.056"
"IMF.RES:WEO(4.0.0)","CRI.PPPPC.A","OBS_VALUE","Costa Rica","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","11107.53","11732.177","12787.714","14011.001","14741.221","14487.944","15163.128","15951.569","16822.175","17312.577","18011.356","18615.889","19350.081","20279.603","21221.974","22990.944","21694.418","23580.956"
"IMF.RES:WEO(4.0.0)","CZE.PPPPC.A","OBS_VALUE","Czech Republic","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","23042.435","25271.335","27708.888","29931.942","31035.579","29493.768","30556.212","31664.824","31948.813","32446.012","33764.198","35679.615","36806.635","39288.117","41560.489","45519.879","44823.06","49943.717"
"IMF.RES:WEO(4.0.0)","DOM.PPPPC.A","OBS_VALUE","Dominican Republic","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","7892.592","8797.807","9788.391","10678.379","11105.648","11158.952","12109.395","12611.426","13057.897","13779.946","14858.385","15879.616","16937.126","17877.986","19023.797","20741.332","20092.118","23135.084"
"IMF.RES:WEO(4.0.0)","EGY.PPPPC.A","OBS_VALUE","Egypt, Arab Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","7440.463","7858.184","8475.096","9144.37","9775.031","10067.393","10469.188","10630.601","10801.247","11066.123","11295.056","11602.855","11952.822","12117.554","13418.954","14532.979","16551.424","16930.47"
"IMF.RES:WEO(4.0.0)","FRA.PPPPC.A","OBS_VALUE","France","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","33407.096","34875.545","36741.338","38427.306","39056.204","38020.907","39005.251","40601.828","41249.77","42122.014","43069.392","43711.461","44329.6","46036.968","48036.424","52925.444","51249.728","55824.593"
"IMF.RES:WEO(4.0.0)","GRC.PPPPC.A","OBS_VALUE","Greece","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","27369.582","28320.484","30746.468","32520.83","32961.766","31641.996","30205.392","27689.491","26293.668","26264.52","27037.827","27407.789","27723.049","28568.958","29594.694","31602.312","29034.041","32679.886"
"IMF.RES:WEO(4.0.0)","GRD.PPPPC.A","OBS_VALUE","Grenada","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","9599.19","11243.375","11098.943","12066.245","12377.851","11644.18","11740.733","11890.215","11868.036","12242.195","13272.852","14165.924","14726.434","15577.303","16507.359","16943.246","14768.09","15690.216"
"IMF.RES:WEO(4.0.0)","GTM.PPPPC.A","OBS_VALUE","Guatemala","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","6246.036","6516.171","6934.637","7425.731","7668.815","7608.436","7778.832","8120.805","8368.007","8671.162","9056.322","9354.83","9537.154","9845.385","10250.274","11079.627","11271.403","12166.32"
"IMF.RES:WEO(4.0.0)","HND.PPPPC.A","OBS_VALUE","Honduras","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","3567.666","3810.096","4089.404","4360.601","4532.605","4356.939","4482.762","4659.316","4850.5","4979.801","5129.899","5283.507","5445.688","5711.331","5729.331","5887.529","5480.914","6309.195"
"IMF.RES:WEO(4.0.0)","HKG.PPPPC.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","31931.428","35158.461","38417.886","41803.213","43355.847","42352.829","45407.223","48183.238","49486.805","51602.91","53639.58","54999.344","56203.88","59088.281","60614.794","61118.848","58612.912","65988.196"
"IMF.RES:WEO(4.0.0)","GUY.PPPPC.A","OBS_VALUE","Guyana","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","6528.91","6599.904","7137.776","7824.794","8111.433","8398.624","8848.688","9484.512","10121.128","10627.377","10951.644","11085.731","11522.48","12095.585","12590.932","13630.708","17258.773","22509.125"
"IMF.RES:WEO(4.0.0)","HUN.PPPPC.A","OBS_VALUE","Hungary","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","18453.448","19886.755","21353.392","22016.778","22713.592","21375.613","21905.383","22838.58","23097.871","23969.937","25501.908","26749.662","27671.196","29465.955","31900.914","35145.915","34960.437","38565.064"
"IMF.RES:WEO(4.0.0)","HRV.PPPPC.A","OBS_VALUE","Croatia, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","18083.063","19431.903","21042.847","22714.929","23619.984","22076.217","22122.738","22639.791","22599.206","22978.674","23397.303","24412.866","25727.35","27390.569","29157.034","32332.007","30690.102","37234.082"
"IMF.RES:WEO(4.0.0)","IRN.PPPPC.A","OBS_VALUE","Iran, Islamic Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","10488.917","10994.787","11713.818","12823.953","12970.655","13014.598","13755.922","14220.902","13779.996","13625.979","14376.28","14127.202","15327.154","15805.786","15568.857","13987.376","14729.12","15734.664"
"IMF.RES:WEO(4.0.0)","ISL.PPPPC.A","OBS_VALUE","Iceland","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","36604.692","39654.356","42544.434","46193.045","46935.322","43071.873","42592.152","45095.231","46224.661","48742.578","49811.824","51967.281","55252.854","57461.212","58959.285","62445.341","57754.297","64494.53"
"IMF.RES:WEO(4.0.0)","JOR.PPPPC.A","OBS_VALUE","Jordan","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","7674.941","8392.323","8774.344","9166.308","9791.54","10121.597","10253.763","10481.513","10781.548","10545.068","9857.833","9299.528","9123.083","9282.611","9044.51","9405.461","9523.548","9115.022"
"IMF.RES:WEO(4.0.0)","KAZ.PPPPC.A","OBS_VALUE","Kazakhstan, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","12026.842","13486.962","15228.561","16839.558","17515.701","17370.983","18600.612","20118.282","21216.682","22524.164","23552.474","23660.483","23759.938","24789.304","25997.288","29767.629","30164.604","34233.476"
"IMF.RES:WEO(4.0.0)","KOS.PPPPC.A","OBS_VALUE","Kosovo, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","5277.246","5618.517","5915.868","6489.355","6652.059","6918.451","7234.856","7828.578","8001.615","8371.768","8686.965","9444.731","9974.216","10392.703","11010.244","11813.549","11229.946","13181.825"
"IMF.RES:WEO(4.0.0)","KOR.PPPPC.A","OBS_VALUE","Korea, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","22670.69","24348.952","26277.959","28422.675","29614.869","29887.594","32202.01","33817.494","35139.529","36746.215","38346.444","39623.062","41104.719","43155.911","45511.086","46511.218","47881.492","51880.381"
"IMF.RES:WEO(4.0.0)","LBN.PPPPC.A","OBS_VALUE","Lebanon","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","13318.509","13897.951","14311.461","15768.417","17249.584","18886.818","20456.232","20853.772","21221.166","20430.073","19277.085","19163.547","20088.481","21139.403","22107.63","21779.086","13566.375","10711.023"
"IMF.RES:WEO(4.0.0)","LBR.PPPPC.A","OBS_VALUE","Liberia","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","1003.48","1067.64","1154.084","1289.163","1337.801","1360.868","1413.313","1504.82","1614.084","1739.494","1736.307","1708.652","1654.232","1683.226","1763.071","1800.756","1614.957","1560.62"
"IMF.RES:WEO(4.0.0)","LUX.PPPPC.A","OBS_VALUE","Luxembourg","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","85697.374","89361.128","96014.428","105012.972","105036.098","100250.921","103481.424","104696.851","105700.081","108409.747","110575.806","111437.514","115391.026","116089.425","117649.071","122611.519","122954.959","139106.428"
"IMF.RES:WEO(4.0.0)","MAC.PPPPC.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","59103.858","62935.922","69387.361","77843.761","80375.939","82974.859","103141.652","126876.655","135191.535","145885.12","138827.228","108168.277","108774.217","120112.544","128074.555","124749.596","57413.763","74101.781"
"IMF.RES:WEO(4.0.0)","MAR.PPPPC.A","OBS_VALUE","Morocco","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","4618.612","4842.165","5310.116","5530.714","5896.409","6107.69","6338.834","6726.033","6972.098","7323.531","7561.187","7880.072","7912.473","8372.935","8054.832","8309.034","7958.078","8908.245"
"IMF.RES:WEO(4.0.0)","MDA.PPPPC.A","OBS_VALUE","Moldova, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","5129.984","5704.301","6177.653","6550.752","7208.221","6824.819","7405.002","7999.507","8100.498","8988.141","9608.573","9748.365","10348.673","11151.883","11767.521","13325.644","13533.398","15735.123"
"IMF.RES:WEO(4.0.0)","MNG.PPPPC.A","OBS_VALUE","Mongolia","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","4429.767","4809.995","5296.279","5832.149","6299.888","6092.565","6510.457","7653.188","8584.877","9540.031","10242.007","10372.158","10414.996","10994.843","12202.275","13484.51","13569.451","14678.605"
"IMF.RES:WEO(4.0.0)","NAM.PPPPC.A","OBS_VALUE","Namibia","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","6459.842","6886.933","7287.378","7657.531","7903.323","7861.957","8311.909","8774.725","9219.314","9648.049","10146.954","10401.038","10225.78","10026.028","9993.113","9746.354","9496.984","9851.91"
"IMF.RES:WEO(4.0.0)","MYS.PPPPC.A","OBS_VALUE","Malaysia","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","13944.407","14771.257","15864.637","17149.238","17992.286","17523.183","18733.38","19804.071","20953.984","21791.24","23123.814","24131.69","25085.146","26690.329","28247.327","29750.268","28696.214","31385.057"
"IMF.RES:WEO(4.0.0)","NZL.PPPPC.A","OBS_VALUE","New Zealand","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","28513.945","30007.054","31427.999","33087.614","33322.089","32823.884","33418.381","34455.357","35780.313","36929.596","38360.145","39312.897","40346.247","41575.057","41973.373","44631.999","44698.69","47434.233"
"IMF.RES:WEO(4.0.0)","OMN.PPPPC.A","OBS_VALUE","Oman","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","26587.506","27668.091","29269.364","30908.481","33595.788","34613.564","34519.566","32984.163","33270.551","33456.964","33295.843","33875.242","33847.943","33453.068","37749.026","37035.31","35773.912","38829.195"
"IMF.RES:WEO(4.0.0)","PLW.PPPPC.A","OBS_VALUE","Palau, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","10047.73","10632.285","11153.379","11766.449","11588.109","11055.815","11279.443","12221.62","12926.991","12884.784","13635.954","14975.681","15353.922","15095.172","15497.519","15990.447","15238.285","14099.734"
"IMF.RES:WEO(4.0.0)","PRI.PPPPC.A","OBS_VALUE","Puerto Rico","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","26338.867","26663.448","27213.277","27787.936","27964.469","27738.46","28101.436","28910.829","29816.392","30579.218","31247.54","31751.901","32231.669","32937.078","34661.823","37379.839","38284.845","41354.326"
"IMF.RES:WEO(4.0.0)","ROU.PPPPC.A","OBS_VALUE","Romania","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","12621.099","13712.953","15360.828","17019.563","19416.936","18635.021","18255.719","19566.218","20418.366","20900.912","22221.97","23226.311","24251.35","26867.612","29477.976","33476.585","34181.727","37813.541"
"IMF.RES:WEO(4.0.0)","QAT.PPPPC.A","OBS_VALUE","Qatar","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","78926.978","76976.46","86251.919","87908.876","78088.307","84230.748","95907.689","107842.25","108757.812","106802.179","103484.86","99463.85","96375.658","92838.573","102879.592","101336.79","81003.34","106491.281"
"IMF.RES:WEO(4.0.0)","RWA.PPPPC.A","OBS_VALUE","Rwanda","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","866.637","955.354","1051.557","1137.414","1247.91","1306.647","1376.841","1487.418","1601.601","1665.511","1756.232","1884.158","1968.243","2033.333","2195.48","2411.965","2357.497","2815.21"
"IMF.RES:WEO(4.0.0)","RUS.PPPPC.A","OBS_VALUE","Russian Federation","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","14875.94","16386.143","18330.602","20472.076","21971.026","20371.457","21539.793","22835.402","24135.854","24903.206","25052.774","24709.731","24921.954","25777.812","28448.51","30963.855","31490.712","38938.47"
"IMF.RES:WEO(4.0.0)","SGP.PPPPC.A","OBS_VALUE","Singapore","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","50727.313","54867.014","59753.697","64179.146","63181.239","61761.186","70331.119","74670.298","77509.154","81298.828","84861.042","87158.004","89968.818","95628.241","103899.679","105542.414","101612.09","131864.092"
"IMF.RES:WEO(4.0.0)","SEN.PPPPC.A","OBS_VALUE","Senegal","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","2173.462","2279.194","2342.533","2409.495","2479.474","2494.764","2540.065","2555.371","2632.776","2666.487","2802.026","2924.791","3053.32","3246.034","3393.045","3660.65","3758.161","4185.161"
"IMF.RES:WEO(4.0.0)","SMR.PPPPC.A","OBS_VALUE","San Marino, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","57390.705","59931.602","63333.533","68790.118","68960.361","61565.872","57951.814","53463.181","49926.11","49767.613","49714.517","51068.473","52488.617","53289.786","56169.269","59183.15","56761.032","65376.104"
"IMF.RES:WEO(4.0.0)","SLV.PPPPC.A","OBS_VALUE","El Salvador","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","5494.999","5818.825","6262.242","6541.116","6782.044","6656.373","6853.245","7233.944","7546.712","7815.715","8056.794","8297.452","8562.739","8889.158","9120.919","9666.825","9306.08","10709.707"
"IMF.RES:WEO(4.0.0)","SRB.PPPPC.A","OBS_VALUE","Serbia, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","9172.639","10013.501","10892.292","11956.189","12930.661","12705.845","13006.465","13647.925","13874.439","14589.543","14678.92","15160.103","15898.14","16611.055","17717.93","19688.953","20066.296","22575.326"
"IMF.RES:WEO(4.0.0)","TGO.PPPPC.A","OBS_VALUE","Togo","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","1354.495","1297.601","1335.048","1348.559","1389.804","1434.046","1495.95","1573.393","1659.929","1741.355","1824.715","1894.308","1972.312","2037.193","2121.584","2273.8","2416.58","2643.592"
"IMF.RES:WEO(4.0.0)","THA.PPPPC.A","OBS_VALUE","Thailand","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","9747.61","10406.882","11192.938","12053.343","12432.009","12359.902","13384.361","13709.31","14905.88","15496.506","15853.177","16435.534","17097.763","18068.566","19405.742","20507.22","19669.331","20759.395"
"IMF.RES:WEO(4.0.0)","TLS.PPPPC.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","2075.647","2155.648","2075.545","2291.891","2540.426","2754.077","2985.443","3158.308","3298.186","3384.019","3526.522","3586.77","3685.45","3581.204","3692.807","4698.816","6304.665","7026.952"
"IMF.RES:WEO(4.0.0)","TUV.PPPPC.A","OBS_VALUE","Tuvalu","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","2684.451","2630.937","2712.338","2940.233","3153.334","2956.307","2881.181","3121.465","3009.345","3185.584","3300.941","3651.524","3871.326","4139.16","4265.486","5084.213","5012.867","5212.362"
"IMF.RES:WEO(4.0.0)","VNM.PPPPC.A","OBS_VALUE","Vietnam","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","3694.651","4060.464","4436.226","4835.432","5157.883","5416.516","5776.431","6281.367","6678.394","7093.364","7598.336","8116.622","8649.319","9317.097","10176.123","11108.123","11668.385","12101.363"
"IMF.RES:WEO(4.0.0)","WBG.PPPPC.A","OBS_VALUE","West Bank and Gaza","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar","Annual","Units","3213.911","3583.044","3551.574","3676.869","3919.051","4171.454","4353.602","4750.391","5010.406","5210.178","5171.468","5292.605","5688.932","5747.277","5850.954","6127.388","5608.467","5333.288"
